genre,track_id,artist_name,title,loudness,tempo,time_signature,key,mode,duration,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
pop,TRLKSNT128F428872A,Luis Miguel,El Primero,-14.633,125.15700000000001,4,1,1,194.24608,39.1093543441,-7.99920272572,-5.53343441227,-14.5615587734,21.2871431005,-17.0153015332,-14.8516882453,-6.41357240204,8.59515502555,-2.3952521294699998,0.750381601363,9.98560306644,20.620950930699998,1880.38211458,1613.60218996,1133.42053226,668.927184044,501.887119625,469.475843199,454.04924106199996,517.90403563,236.423939258,197.737920468,320.815316519
soul and reggae,TRBLOWV128E078DF24,Erykah Badu,Certainly,-8.847999999999999,159.715,5,8,1,418.11546,41.2898363374,33.747736842100004,-11.4072703677,-7.2606445566,5.1053590483099995,-16.0929055516,-9.52637923576,2.8876517664,13.5769343908,8.18899423216,-5.18076640231,-9.96156380678,60.4845870006,3850.01221411,4588.77901,2537.1243612,1426.54862212,1071.31063597,1175.59137483,538.183801541,556.298293299,373.685765869,369.42330558199995,542.45329658
classic pop and rock,TRGEVNZ12903CAE7B8,Birdsongs of the Mesozoic,The Arousing,-8.525,169.657,4,2,0,189.80526,46.5964441833,54.13946651,27.247703877800003,10.3194112808,2.74753349001,-19.2776521739,-6.602106933019999,-4.61621621622,0.540086956522,0.48977790834299995,8.30298354877,5.23106698002,11.9299660072,836.5273493560001,1325.59075284,861.300386435,423.09782904300005,622.442683679,302.788988215,366.489526846,247.927058904,209.271938676,160.467166912,231.06867760900002
classic pop and rock,TRNAEQN12903CFADBB,Jennifer Warnes,"It Goes Like It Goes - (From the 20th Century Fox Film ""Norma Rae"")",-16.561,106.525,3,7,1,171.54567,33.7042120482,-84.8501301205,14.829477108399999,-19.728024096400002,12.2571590361,-7.13997831325,-36.4235759036,-0.277185542169,12.1332722892,1.9432746988,-2.49678554217,-3.61037831325,57.7378192466,2957.8948256999997,2583.66579959,2012.82842279,1005.70748677,788.0123109369999,645.803787618,488.387574879,524.206369596,373.654910599,285.67285063099996,321.920648254
folk,TRLVWJN12903CF3107,Jack Williams_ Eleanor Williams_ David Winters,Two a Day for Keith,-13.647,123.71600000000001,1,11,0,168.75056999999998,39.2538705281,-10.0750579216,70.4646252129,13.835919931900001,13.259357751300001,10.1495178876,-7.75116865417,-0.24840374787099997,0.981139693356,-2.9683117546799997,-5.77447189097,2.5332844974400004,22.3041741263,1472.57845538,1288.72829298,1732.84393291,776.369477439,1249.33846625,567.481780471,464.259541777,297.29330913900003,308.642402467,387.73468683199997,171.07619219
punk,TRUDSXI128F421A602,Propagandhi,Natural Disasters,-4.374,166.43,4,11,0,124.60363000000001,51.011265734300004,61.3212051282,25.3387902098,1.27634265734,-37.0595547786,-21.733743589699998,3.4407692307699995,-3.4586783216800003,14.7936666667,11.1303333333,0.762857808858,3.45796503497,12.1492486473,628.487908042,621.962979625,869.999289983,441.40947682,415.673326247,298.45840754299996,259.573023113,196.18279505200002,173.44179481400002,172.72449431799998,110.679578794
folk,TRLMCBE12903CE64C5,Danu,The Peeler's Jacket - The Millner's Daughter,-11.305,202.678,4,5,1,198.50404,44.8545971897,27.4409648712,29.9278360656,-9.13902107728,16.2854906323,-12.8186861827,-25.8324800937,-3.8146440281,-5.73930562061,-3.89123067916,2.8933395784500004,3.79025526932,6.267411566080001,807.5716272489999,486.355295064,560.0901578730001,383.545342789,299.64065993,211.545443711,163.413722761,172.12376662,128.54564162,150.96878773,264.50664921099997
dance and electronica,TRBRNAD12903CE7EF5,310,Mbaba,-22.396,101.777,5,3,1,349.07383,32.615251076,-154.656005739,12.2365451937,-17.3165251076,-19.998482065999998,-23.1781664275,-5.623519368719999,1.95892826399,-1.6483228120500002,-0.80275035868,1.65742180775,-0.9841162123389999,10.6790096428,920.459401768,949.638003396,426.678738642,899.870324184,215.17805939,394.23900888400004,123.006283455,177.92938892400002,74.5685474556,60.695772777600006,172.273799793
soul and reggae,TRZWTYF128F4286619,Plies,1 Day (Explicit Album Version),-7.388999999999999,144.037,4,1,1,230.63465,45.0837408231,-25.950618465,12.753523915499999,4.10272191324,-2.30005005562,2.1412402669599997,-0.7227964404889999,4.85462513904,-1.8525761957700002,-0.489434927697,-2.37200778643,2.1659621802,13.933559308800001,1989.65066113,1116.10829309,1985.27538586,668.860707258,1511.26595683,723.0351269939999,731.5497569910001,523.6842414280001,399.441017765,416.729691787,327.820095785
soul and reggae,TRTYMPZ128F4238851,Buju Banton,The Grudge,-13.561,109.28399999999999,5,1,1,215.64036000000002,38.5897365385,26.9708865385,-11.117952884600001,-2.24809903846,31.4220615385,21.0051317308,-5.483698076919999,3.22560673077,-9.232373076919998,19.0428663462,-15.0851663462,-8.367122115379999,33.8918588517,1860.56292062,2417.32267652,2970.78854294,1046.0307783,1267.42786209,936.368853195,1224.62802128,950.060765645,729.16403351,617.857346831,411.834584828
pop,TRIDIHU128F42A4FE5,Alcazar,This Is The World We Live In,-3.943,130.015,4,5,1,547.1342400000001,49.9917365379,44.8129434134,-23.1170304229,20.6463629449,5.88004137511,-22.4848993003,8.68011347733,13.578192576800001,-1.70243413447,11.3963118345,6.83800699726,8.55844812899,14.433223229000001,1983.04230229,1971.02278995,825.338651925,600.072666046,663.0776703419999,608.930109252,385.93599948900004,194.029120989,241.93045888900002,250.000623575,179.19647044200002
dance and electronica,TRXBVCJ12903CF1BD4,Kraak & Smaak,Maputo Express,-8.244,127.82600000000001,4,0,1,382.95465,42.9308406433,38.667909844099995,-28.7001769006,31.6485750487,1.0454702729,-10.7601608187,-1.31952729045,19.8067729045,-10.4977305068,11.0007290448,4.762791910330001,-1.12804044834,31.073514930300004,2301.50776391,3091.18740371,1769.73652544,1200.93570024,1361.66118787,690.8989941169999,717.5940261430001,431.777277759,416.799644335,318.857439405,354.662859326
jazz and blues,TRGMUFV128F42ADF11,The Bad Plus,Lost Of Love,-8.091000000000001,82.764,4,8,1,518.47791,43.7697123857,-109.364063175,1.31777722361,9.75466916043,-5.69237738986,-12.6261404821,9.30339318371,-10.5661047382,7.0382036575199995,-1.45990191189,5.40156275977,7.369433083960001,45.3754516496,2353.01455888,951.30458132,812.275805089,369.295702543,798.503720485,341.673313007,391.68620814400003,192.543344229,225.941074019,159.716026266,172.082643517
folk,TRDDGXZ128F930F869,The Fairfield Four,Saviour Don't Pass Me By,-9.648,61.115,4,2,1,153.10322,45.3776883408,-106.185233184,48.7991210762,-21.6061412556,-38.042441704,6.1397533632300005,-39.6946008969,-1.02119730942,4.71143497758,0.911260089686,1.8268632287,6.3735067264600005,17.7245177482,2492.89301982,2490.01814965,2452.48426286,1075.14406021,583.099258204,449.49369938800004,792.168901957,771.350401376,318.792866614,309.752248943,280.371199905
punk,TRSFNZA12903D0510A,Fall Out,Il funerale della terra,-10.718,177.21900000000002,4,2,0,131.05587,45.5307562814,33.6188844221,23.2699221106,-12.5521030151,-39.8453668342,-18.667884422100002,-26.3378165829,0.76822361809,23.332620603000002,7.5101080402,0.182087939698,-6.42444472362,14.5052463501,537.839185348,618.451549544,449.487936811,392.452089544,150.96634625299998,177.711850039,180.711565339,217.151256582,141.243793991,99.69794098979999,121.664612694
punk,TRQTFXZ128F42BA2F0,K.U.K.L,Blackeye,-11.265999999999998,141.601,7,1,0,367.15057,40.3565158301,10.2933019305,16.1544440154,10.5278316602,-47.202963706599995,-6.44428571429,22.3869505792,-1.4484277992299999,13.790610038599999,3.1488308880299996,-1.6222,1.62286486486,38.2319050204,5404.40714023,2039.65414812,1175.04402178,1355.87138723,912.220178181,553.142846293,502.205324775,350.812597035,348.51806663300005,273.225688781,327.29877313599997
folk,TRJFZQX128F147B64F,Maura O'connell,Stories (Album Version),-12.024000000000001,149.42700000000002,4,9,0,232.77669,40.4762714617,-9.72189791183,18.3330962877,5.12735962877,21.617612529000002,-7.020020881669999,4.17332018561,-9.286493039439998,5.75789327146,-3.2034176334099995,1.12636774942,13.920738979100001,29.240808801,1968.2898272999998,2103.15888376,1682.1459427000002,713.985043509,800.228717287,673.0774993680001,600.849713874,419.338264165,349.857349234,308.35223382,429.99412145699995
folk,TRTHDAP12903CB8F71,The Del McCoury Band,The Prisoner's Song,-7.901,243.335,4,9,1,185.46893,46.4144265033,21.4047917595,68.2036146993,19.4020066815,4.0055645879699995,1.0303630289499999,-16.2754510022,4.50366592428,12.5795267261,5.60526391982,4.22322160356,-1.6930445434299999,11.2067357435,1519.85764998,1419.6793575,1183.3860119,699.0036616689999,663.530231441,966.564328626,278.43315796,554.477159572,232.188951023,312.685811952,431.12124032099996
classic pop and rock,TRLNKLT128F92D0DD3,Teddy Pendergrass,Do Me,-6.747000000000001,130.812,1,7,1,282.69669,46.0419672262,40.3688265388,16.3360191847,21.1353892886,-13.833627498,-1.3792086330899997,-8.50553397282,-8.87451398881,2.81611590727,7.90454516387,8.37439008793,9.0682166267,24.6269629302,902.058940004,2819.17288207,1766.66744451,727.4453245469999,1259.87132711,433.99346339999994,540.340982992,384.25558847199994,393.052425521,403.491264343,192.95989686
metal,TRZXLIU128F930C282,Overkill,Cornucopia (Black Sabbath),-7.827999999999999,86.64399999999999,1,0,1,286.82403999999997,47.490838359499996,26.3555343788,5.08393124246,-14.6900313631,-19.0713787696,-22.7429493366,-22.8499083233,-16.3920108565,27.0315343788,6.944995174910001,0.517529553679,7.84313510253,26.111242963000002,778.903346813,664.189040436,400.673078631,253.51999857799998,403.79204464199995,240.606127456,256.14626094700003,161.762542155,174.540234977,130.87205249299998,124.42703615799999
soul and reggae,TRSONAO128E078F976,Erykah Badu,Bag Lady,-8.445,112.459,5,1,1,248.86812,41.7714,10.892580198,-5.71345742574,10.7398663366,16.751890099,-1.13250594059,-12.9426148515,-1.7703762376199998,18.012787128699998,7.944690099010001,-3.6752376237599997,-13.7283217822,47.4888981826,2118.24603458,5232.50737316,4082.30798107,1595.92823195,1614.35600277,1646.48194986,587.773628494,559.488419354,338.675524168,572.860268803,477.260111775
folk,TRSNEJR128F424E83B,Brave Combo,Hernando's Hideaway,-14.732999999999999,120.43700000000001,4,2,1,171.38893000000002,35.4272922201,-26.2463927894,14.220857685,-5.559952561669999,-8.29654648956,-2.57132827324,5.14809297913,5.52617457306,1.2291650853899998,2.55762428843,-7.16633396584,5.3333681214399995,74.977668833,3160.79623712,2352.48009794,2615.6230543,845.40314761,1009.72120925,812.264716365,502.98301415199995,399.11014994,369.05183684599996,403.551475361,351.148005534
hip-hop,TRACPKD128F14539CD,Fort Minor (Featuring Mr. Hahn),Slip Out The Back (Album Version),-6.475,90.009,4,5,1,236.66893,45.083451886800006,2.96463207547,9.59242641509,26.231385849099997,7.411659433960001,-10.2325264151,3.9994169811300004,-19.5944150943,3.9688094339599997,-0.027089622641500003,4.405942452830001,3.2073490566000005,56.765050036400005,3770.22626728,2546.92537565,2089.33307097,1114.83437245,1001.63418422,600.602225005,1282.35608421,348.11452560699996,537.5102697359999,339.778578035,430.73097008900004
classic pop and rock,TRJVTXB128EF34DF06,The Pointer Sisters,Let It Be Me,-9.879,140.579,4,10,1,251.66322000000002,43.4665502646,-40.426456790100005,44.414652557299995,-2.66798236332,-20.6212892416,-15.0537619048,4.3541093474400006,4.27108112875,-10.7646472663,-6.07515873016,2.7843968254,11.142313932999999,34.120169729000004,2082.52498816,907.103315609,674.028552765,568.113885574,327.780781328,445.24128381199995,189.533842075,393.14729405199995,200.184286737,111.63361378100001,214.117993023
classic pop and rock,TRYAPAO128F42AD104,Dale Hawkins,Susie Q,-20.74,85.677,4,10,0,140.40771,33.5898485401,-159.024093066,-45.9000419708,-28.2857536496,5.93308941606,-13.3770109489,-23.325412408800002,14.896605839400001,11.9864032847,12.922990875899998,5.05801824818,17.3250182482,15.8301857234,2233.88664306,1625.38330459,890.687952854,387.97860309199996,604.8387815000001,453.819636498,527.999333717,298.024241565,390.44836800900003,192.86831505799998,183.176161412
classic pop and rock,TRKMINL128F9328109,The Tymes,Chances Are,-11.845999999999998,84.38799999999999,1,8,1,130.5073,42.285464000000005,-29.930077333299998,-9.684056,-10.624869333300001,29.897541333299998,-11.242861333299999,-16.639896,-18.7606986667,21.816285333299998,1.383808,1.0584133333299999,17.085069333299998,17.500704339400002,2056.70406221,2099.60164654,1801.65887144,1151.76599769,830.643282194,1065.82261311,741.868030616,793.704924855,458.95125419199996,205.257200493,501.12566213400004
jazz and blues,TRDTVMS128F428BBBB,Natalie Cole,Almost Like Being In Love,-11.925999999999998,81.829,3,5,1,131.44771,40.787520201999996,34.614739899,54.5450808081,7.717457070710001,0.172575757576,1.0584267676799999,7.53013383838,10.1363005051,15.8036515152,6.66425,-8.2434040404,3.27969949495,33.1087726991,2321.05920871,2347.75282302,1688.88646234,729.9183719660001,1142.1079652,646.55253404,389.13130561400004,282.851106914,269.605377688,299.038518115,407.41713098800005
classic pop and rock,TRSUEOX128F1464A4E,Liam Lynch,Still Wasted From The Party Last Night,-6.417000000000001,119.13600000000001,4,0,1,118.85668999999999,48.0999833333,2.0906888888900004,7.432955555560001,-18.2334444444,-12.6537833333,0.607444444444,-9.37145,1.9299555555599999,4.53170555556,-1.5251305555599999,-7.6265916666699995,2.92185,15.8529019886,1293.52961414,1631.88618748,1921.21532625,498.537931309,612.428106919,629.418393786,639.212169059,340.153703997,301.632490052,232.06071641900002,245.767985061
hip-hop,TRCKXNF128F9343EE8,Organized Konfusion,Open Your Eyes,-7.751,97.59299999999999,4,2,0,105.7171,44.988440071599996,15.6973202147,-33.8934794275,5.9964293381,18.1859373882,1.9809177102000002,-13.1267209302,4.195348837209999,7.6718765653,9.914987477639999,-2.24392307692,2.1706565295200004,23.1482029369,1794.44398181,1499.61766048,1526.54190465,995.6685886560001,1442.48103717,412.251695822,1020.67800799,389.94629779,573.831606077,423.221595148,157.924367381
dance and electronica,TRZKHAD128F4282C1C,Dubble D,Woof,-10.761,112.986,4,6,1,269.11302,37.171612713,-7.191036041939999,-25.1780039318,52.2165923984,6.882868938400001,9.00925950197,4.22033551769,-8.52879685452,-2.23641612058,10.5163348624,2.75665203145,-11.219513106199999,26.1138682779,3137.00066215,2854.05783502,3168.27468514,1453.05868032,2080.93290503,733.207564646,761.900013952,955.1758219489999,550.910224223,833.568371055,352.858495226
metal,TRHHEQR128F1468ED6,Body Count,Street Lobotomy,-5.1739999999999995,180.42,4,8,1,144.5873,49.5303991131,71.9119090909,17.2570620843,-4.56176496674,-17.5209312639,-21.809190687399997,9.397516629710001,10.8824035477,12.3444390244,9.8324345898,-2.8936097561,1.8128713968999999,10.5897566966,734.837696309,1753.94638635,981.762661408,659.551537541,637.477578354,421.95812841400004,347.14503976199995,367.903902464,223.473196906,211.838039865,274.452574192
folk,TRTGFMT12903CBDAC7,Maurice André,Trumpet Concerto in D major : III Vivace,-13.522,69.119,1,9,1,94.6673,39.7500360169,-30.8123220339,135.855627119,45.7251165254,-13.545565677999999,33.2979491525,-22.7458538136,-2.26723940678,-3.40248305085,-10.4180614407,-7.0225783898300005,-7.975288135589999,23.198406818600002,2329.99673023,2320.1546417,1743.74194241,446.70950586,725.277668472,447.82691404400003,323.693236962,322.881812601,181.536155422,152.992055295,300.594640642
classic pop and rock,TRCEPQJ128F42992CE,The Bonzo Dog Band,Joke Shop Man (2007 Digital Remaster),-15.054,101.113,1,10,1,83.09506,35.4677666667,10.887503703699998,-10.783603703699999,9.24510740741,-21.6589703704,4.700925925930001,-20.5071037037,0.0806555555556,18.3064777778,15.9063703704,-1.87924814815,8.98902962963,37.0028803715,14530.959517,2687.39633022,3273.79648161,1104.75977815,1751.04018451,451.746980063,740.574744537,328.60298965,395.909058174,543.766173942,197.68408505099998
classic pop and rock,TRLRHZB128F92E2A3F,Jeff Beck,Hobo Blues,-10.617,100.869,4,7,0,351.39873,39.7871093452,-44.451682136,4.70718245391,21.6995403687,9.6822892562,2.9736706929400003,0.7425766052130001,-2.43293579148,10.0153254927,0.7444113159569999,3.1572809917400004,8.17629052765,51.9342607026,3486.19214938,3266.18757849,2297.69158252,982.361083235,1686.35095377,641.5821238359999,667.4218775209999,485.382971387,432.422998824,429.851412397,302.63589961
folk,TRKRWBF128F42634CA,Kris Drever,Honk Toot,-9.177,114.12,4,4,0,239.75137999999998,43.931765088199995,-27.4583026927,14.567,10.4091077066,10.679457753,-14.0165041783,2.0301745589599998,-10.6595311049,22.147090065,10.150045496799999,4.40177715877,8.73826555246,32.7607808185,1478.02839578,836.2155835489999,857.24715189,567.6979955219999,754.676468919,298.23330791,285.932134054,237.90376619,186.043869709,231.940068691,210.03315223
classic pop and rock,TRFZVMV12903CBBD5F,Neil Sedaka,I'm A Song (Sing Me) (Reprise),-15.217,164.25,5,10,1,46.18404,35.250432098800005,-82.8561481481,48.767962963,-8.17009876543,0.27401234567899996,-17.817703703699998,-18.2825679012,-4.35303703704,-3.4325061728400006,-1.0352962962999999,3.03083950617,-0.480839506173,133.5427159,11624.2062039,4769.91996181,2597.63377688,868.3212115919999,356.94486825800004,692.845944122,522.390832357,714.649502472,240.9336409,167.898152085,483.92478327099997
punk,TRAOYWX128F42BA2EB,K.U.K.L,Let Us Get Rid of the Bomb,-8.816,221.923,3,6,1,194.21995,45.921177944899995,10.4433972431,55.8060075188,23.8147819549,-43.1942593985,-12.9774285714,27.2462117794,-11.426918546400001,3.9595852130300004,1.5723734335799997,0.09136466165410001,-8.477393483710001,12.6421244621,1447.51669002,1415.49911423,858.785660952,778.645963155,625.434779054,577.379242377,347.093777571,270.506976784,300.759474099,192.02792568799998,215.184072803
metal,TRUKOVP128F422A59B,Voivod,The Getaway,-5.1370000000000005,165.38299999999998,4,6,0,238.39302,49.2370636792,19.879317217,4.81760377358,-8.61077948113,-27.543464622600002,-19.8404162736,-11.0697110849,3.6888325471699996,9.08913915094,5.541370283019999,1.34162971698,-0.725004716981,48.115686913400005,1012.54285386,720.091140272,1003.43607283,413.29768976800005,612.3782188490001,253.40206062299998,195.873613182,139.94872163600002,130.918489394,167.097524205,118.920082594
classic pop and rock,TRWOGPE128F147C532,Soul Asylum,Stranger (Album Version),-11.664000000000001,119.54299999999999,4,0,1,224.05178999999998,42.3259908257,13.980051114,3.81293577982,-6.119496723459999,-2.2872542595,-11.4151363041,-16.1122791612,-6.526530799480001,14.6626802097,-0.162407601573,2.2415740498,-6.16793577982,26.3875617181,1534.06220453,1519.37941943,725.5921839169999,887.6252765280001,532.543441696,184.92687687,276.023418498,239.98177549099998,200.53389734200002,190.808917597,219.382183932
punk,TRTEXZR12903CEDA56,Corrupted Ideals,Nothing More,-8.222000000000001,165.783,4,10,0,167.75791,47.689004886000006,62.73143322479999,26.829897394099998,-4.49671172638,-45.687899022799996,-13.486465798,-15.4644055375,8.04071824104,12.0453876221,8.81093648208,-1.14525895765,-8.693159609119999,6.65299284525,390.816042317,346.718121444,376.359427075,413.585742215,310.619006044,151.404604124,191.181274922,163.59108354399999,183.271618255,138.414749847,115.730851095
folk,TRVONND128F92E7533,Donna The Buffalo,Forty Days And Forty Nights,-6.303,194.447,7,9,1,233.92607999999998,48.01884115520001,-16.0885619735,31.3004897714,4.17810348977,-40.319091456100004,3.70612394705,-9.9993898917,-7.13150060168,5.543944645009999,-4.81377737665,3.0881829121499997,3.64706979543,15.8418163069,1426.0839898,1825.99369239,1540.46571591,732.216140081,958.396708908,489.51130076,470.1370265,478.06657310199995,388.151038962,283.879678169,300.617327646
jazz and blues,TRDHRNH128F92CFA89,Egberto Gismonti,O Gato,-8.119,88.616,4,8,1,225.07057000000003,45.45003688520001,-83.9287961066,10.1841885246,5.36894262295,15.0562991803,-14.820942622999999,7.1222325819700005,2.35688831967,3.30071516393,3.99441086066,2.2934938524599997,2.78309016393,57.893771037600004,2534.95514922,1971.82045005,976.5723572410001,568.084701966,699.811541433,398.452537474,460.002573105,263.532550025,362.10515123199997,184.77894150400002,251.047332984
folk,TRXVRGB128F4216F4B,keller williams,sing for my dinner (featuring the string cheese incident),-9.43,223.887,4,2,1,309.7073,45.29846726,-14.465941512999999,8.39409281627,0.0575924984107,-1.8532091544799998,-9.56067832168,-3.4162008900200003,-2.80056007629,12.615748251700001,2.27185759695,0.162663064209,-1.10815956771,14.836533747999999,1357.54400214,1804.94012582,748.4452960839999,913.0721716439999,545.654120102,538.337992511,401.276920315,532.078748043,305.80742905700004,205.164256862,376.961888858
classic pop and rock,TREQZUW128F145E61C,Galliano,Skunk Funk,-10.111,217.882,4,1,1,313.75628,41.6281772002,42.939160661500004,-21.0062876551,6.3098275251,21.994028351999997,-10.5155469581,1.43206142942,8.18346190195,-1.05189308919,-5.10540460721,4.70703662138,4.60697755464,20.317010427,1171.53924177,2225.2869171,1175.53831505,878.006613771,645.738918159,447.425466061,451.79408937,280.921649291,319.352404044,254.340701293,308.204630802
dance and electronica,TRKOLPI128F1462719,Nelson Riddle,"Theme From ""Sam Benedict"" (2002 Digital Remaster)",-11.253,96.197,4,0,1,148.79301999999998,41.2041936937,94.09750225229999,14.8702027027,-1.95329954955,-3.5850540540499996,-10.7363626126,2.68496171171,2.1782770270299996,-1.16806531532,3.8233220720699994,-5.014810810809999,3.6176509008999997,30.323362858899998,2630.61352528,2378.45685303,1230.13667366,748.8174555019999,613.965711528,477.248783095,361.70505716900004,211.94819930000003,357.592316732,178.852232554,359.1409432
pop,TROKWKR12903CD216F,Tarkan,Bounce (Armand van Helden Mix),-6.172999999999999,128.623,5,0,1,337.71057,44.4247232038,67.6287838634,-17.6701525324,62.841648409899996,11.9812179034,-6.2464729093099995,7.752085983510001,2.72276442874,-3.36742932862,22.7982879859,2.07542402827,4.38747526502,33.459213513499996,4401.30310876,4298.0797607,4177.70871836,1572.16177948,3487.46756126,722.996416916,1445.29224674,584.495065643,714.394491223,1168.65809133,460.48299785
classic pop and rock,TRFAHVY128F42731D5,Beverley Craven,Afraid Of Letting Go,-11.232000000000001,117.82799999999999,4,10,1,265.06404,40.1702297872,-15.8453078014,-6.73280992908,-19.7781900709,11.901670922000001,-19.066486524800002,-8.31506241135,-3.85379432624,-9.3491106383,-7.01158865248,0.40563546099299996,6.865015602840001,65.236775099,3640.84450958,3059.63820605,1032.03861949,1474.68292345,416.823680925,934.974354685,463.653152229,561.2150344419999,316.488663368,208.537989522,342.32345471599996
classic pop and rock,TRPSSPS12903CD3086,Emily Loizeau,Coconut Madam,-15.429,112.833,1,5,0,136.09751,33.3636050808,-78.7628198614,1.13591454965,2.1637551963,28.3461385681,3.9571639722900005,-11.1111177829,1.62650115473,8.31791454965,1.7928706697499999,-3.2556258660500004,16.9825496536,57.219048746999995,6328.33758151,3941.4728098000005,2531.05044001,1294.39434944,1606.11683026,1042.9140587000002,783.924285977,696.249372937,588.632452094,513.2474841330001,534.16821731
folk,TRPYRZH128F9342671,The Greencards,Three Four Time,-16.815,150.084,4,7,1,174.23628,30.1647988827,-89.9641955307,-82.0075558659,-44.71839106149999,-1.9232737430200002,-13.6600893855,-2.44422905028,17.049164804500002,-1.20970670391,-0.599712290503,-7.590522346369999,-4.80843296089,111.677471278,7424.37033607,6132.68079846,2755.03380422,1395.21292734,1610.0933367,1409.87415755,986.599672613,805.0735808999999,397.64687792,482.28684465199996,532.695596927
classic pop and rock,TRRETEG128F9326CC1,Skeletal Family,The Night,-7.848,155.983,4,9,1,212.84526,47.696317871800005,2.57291132333,48.6989972715,2.00701500682,-81.4160941337,-12.5336452933,-7.400630286489999,-11.195452933199999,3.6741159618,0.0635661664393,6.65295907231,1.60395361528,23.295598031300003,1474.88204181,656.174590707,367.061405095,1093.20193932,366.95793171,441.922600708,317.324002938,442.23948381900004,319.820144554,142.516577993,296.987871725
folk,TRQCYZL128E0785CCD,KathrynWilliams,These Days,-17.822,178.12400000000002,4,7,1,242.38975,34.3476401565,-76.7615462842,-55.2072581486,-26.4973546284,-13.248599739200001,-14.3542581486,-3.83584745763,-15.4376232073,3.5192816166900003,-2.22934419817,0.32866101694899996,1.17099869622,38.7601381339,2671.80721622,2168.27120326,1362.88162812,941.585804117,712.331537868,749.661030669,653.067799768,348.25917522199995,390.65079861199996,265.660031085,249.770334179
classic pop and rock,TRYDDRY128F1464A53,Liam Lynch,Fake David Bowie Song,-5.372999999999999,138.774,4,0,1,94.17098,48.4226435986,6.73297923875,-8.65812802768,-16.992228373699998,-21.981937716300003,-2.45258131488,-8.25510380623,-3.08125605536,18.8701038062,2.68898269896,-5.501065743940001,8.207934256060001,25.486185904099997,1922.93191374,1603.02489653,1286.8620749000002,802.150024564,902.9137694960001,1043.29843677,448.363634087,291.993656903,317.605347975,268.102645542,293.32193526599997
classic pop and rock,TRQPICC128E0793FC1,The Zombies,Look For A Better Way,-8.908999999999999,77.124,4,4,1,313.80852999999996,45.5332618084,-12.6998731444,12.9074264507,-10.3059581646,-15.5820418354,-19.3988245614,-0.0600742240216,-7.99586099865,-4.85903373819,-5.7422928475,0.852190283401,6.48742240216,21.8541055104,1668.78454062,1713.9946098,788.7482882910001,754.387433527,334.378747273,454.299014001,470.541908689,308.752891771,275.453416431,134.373804594,169.45724433799998
classic pop and rock,TRWBNGI128F9338C16,Berlin,Like Flames  (Re-Recorded / Remastered),-8.525,125.948,4,11,1,291.76117999999997,45.549556378599995,-51.2103876543,12.918126749,-0.0298436213992,-17.2630658436,-25.2179547325,0.983929218107,-2.20503209877,3.1697613168700003,5.88535884774,5.424483950619999,3.7709687242800003,28.715649608099998,1554.47950467,1105.33505223,604.617223317,435.163795545,409.758575413,402.63517121300004,223.848374987,211.037164162,168.757346889,150.142641415,212.08272933900002
classical,TRXUDIW128F4282A45,Eftos,Fractal Disco,-9.8,225.13,4,2,1,182.22975,45.2480529158,13.130204103699999,-23.2704762419,-4.66479481641,4.14962742981,-23.8885151188,6.81513822894,-5.78016306695,7.321284017280001,4.67620950324,3.8896457883399997,2.3896825053999997,7.386360516639999,2651.45771301,1583.04237485,899.6908590119999,793.0929679139999,460.38277971800005,424.319071195,474.56801253199995,321.107521856,285.689695667,197.44768919400002,210.620341033
folk,TREXOFC128F931B493,Sam Bush,You Left Me Alone,-7.876,214.81799999999998,3,0,1,186.95791,46.3837296037,-45.793635198100006,18.0656456876,4.43035431235,24.2739405594,-6.84172610723,-18.8917762238,-6.4732505827499995,10.5735337995,2.2630862470900004,7.40386946387,7.1101002331,12.469402768399998,941.032451339,940.627975054,1105.89303844,470.360125597,684.626703798,389.841958453,240.913688931,319.91738415099996,199.893562417,197.113519365,280.843538023
jazz and blues,TROSHYZ128F93117AF,David S. Ware / Matthew Shipp / William Parker / Guillermo E. Brown,Straight Track,-11.862,79.003,5,11,0,602.85342,40.7976004912,30.529266885,-36.3168886615,-15.7690180106,-32.658358166199996,-16.095867376199998,-13.094483831400002,-3.0360225133,17.3613802702,10.1665665166,-1.53214940647,4.119247237,44.1418708187,2618.20877319,1556.3829695,1173.01794182,677.70527366,594.547435987,429.22989359900004,445.41887288199996,273.071114855,259.15724372799997,224.95804153900002,249.12509449200002
classic pop and rock,TRQCWNA128F427E29B,American Hi-Fi,What About Today,-3.1489999999999996,163.097,4,2,1,214.93506000000002,52.2339474576,51.487430508500005,22.4418881356,-0.203327118644,-12.0918576271,-23.6543237288,13.9241101695,-2.57177627119,-5.988550847459999,-4.4952508474599995,-0.025001694915299997,-3.09777966102,8.58038084639,1348.76250563,742.3222425639999,750.200931624,629.277810064,500.67508989699996,405.488928498,417.680646641,183.070125095,293.031802198,159.037417564,154.41890891399999
